,Date,Mkt-RF,SMB,HML,RMW,CMA,RF,ADS_Index,SP500,AMERIBOR,T10YIE,T5YIE,BAMLH0A0HYM2,BAMLH0A0HYM2EY,DGS10,DGS1,RIFSPPFAAD90NB,DCPN3M,DCPF1M,DCOILWTICO,DHHNGSP,USRECD,USRECDM,USRECDP
701,10/13/2021,0.43,-0.08,-1.06,-0.48,-0.77,0,0.86412,4363.8,0.06904,2.52,2.68,3.25,4.37,1.56,0.11,,0.06,,80.67,5.56,0,0,0
702,10/14/2021,1.65,-0.38,-0.27,-0.01,-0.13,0,0.890798,4438.26,0.08413,2.52,2.69,3.18,4.27,1.52,0.1,0.12,0.06,,81.43,5.92,0,0,0
703,10/15/2021,0.63,-1.13,0.3,0.37,-0.05,0,0.915821,4471.37,0.08887,2.56,2.71,3.12,4.27,1.59,0.12,0.11,,,82.39,5.44,0,0,0
704,10/18/2021,0.41,-0.41,-0.01,0.56,-0.05,0,0.980236,4486.46,0.0911,2.54,2.71,3.11,4.29,1.59,0.11,,,,82.62,5.01,0,0,0
705,10/19/2021,0.71,-0.47,-0.23,-0.16,0.08,0,0.997111,4519.63,0.09058,2.54,2.71,3.09,4.27,1.65,0.11,,0.06,0.07,83.19,4.81,0,0,0
706,10/20/2021,0.34,0.23,1.19,0.29,0.52,0,1.01156,4536.19,0.13073,2.57,2.77,3.07,4.25,1.65,0.1,0.11,0.06,,84.4,4.87,0,0,0
707,10/21/2021,0.37,0.03,-0.95,0.32,-0.62,0,1.0236,4549.78,0.12599,2.64,2.94,3.03,4.26,1.68,0.12,0.13,0.07,,82.64,4.94,0,0,0
708,10/22/2021,-0.25,0.01,1.01,0.44,0.52,0,1.03322,4544.9,0.0902,2.64,2.91,3.07,4.3,1.66,0.13,0.13,0.06,,84.53,5.1,0,0,0
709,10/25/2021,0.58,0.37,-0.15,-0.42,-0.36,0,1.04825,4566.48,0.09555,2.66,2.95,3.11,4.31,1.64,0.14,0.13,,,84.64,5.72,0,0,0
710,10/26/2021,0.04,-0.78,-0.31,-0.36,-0.14,0,1.04947,4574.79,0.08929,2.69,2.99,3.09,4.28,1.63,0.14,0.1,,0.08,85.64,5.59,0,0,0
711,10/27/2021,-0.76,-0.95,-1.18,0.85,-0.6,0,1.0489,4551.68,0.12907,2.65,2.96,3.11,4.26,1.54,0.12,0.11,0.07,0.08,82.66,5.91,0,0,0
712,10/28/2021,1.14,0.82,-0.49,-0.34,-0.17,0,1.04653,4596.42,0.13463,2.57,2.9,3.08,4.26,1.57,0.15,0.12,0.07,,82.78,5.68,0,0,0
713,10/29/2021,0.22,0.14,-0.84,0.55,-0.79,0,1.04238,4605.38,0.13977,2.51,2.89,3.08,4.27,1.55,0.15,0.11,,0.08,83.5,5.49,0,0,0
714,11/1/2021,0.51,2.05,0.44,-1.12,0.02,0,1.01904,4613.67,0.13258,2.5,2.86,3.16,4.38,1.58,0.15,0.13,,,84.08,5.22,0,0,0
715,11/2/2021,0.24,-0.33,-0.54,0.42,0.13,0,1.00879,4630.65,0.09956,2.51,2.84,3.21,4.39,1.56,0.15,0.17,0.07,,83.91,5.33,0,0,0
716,11/3/2021,0.8,1.44,-0.12,0.21,-0.38,0,0.997924,4660.57,0.0826,2.53,2.86,3.18,4.39,1.6,0.17,0.11,0.07,,80.82,5.59,0,0,0
717,11/4/2021,0.39,-0.28,-1.37,0.65,-0.71,0,0.986443,4680.06,0.09192,2.56,2.88,3.19,4.33,1.53,0.14,0.13,,,78.88,5.73,0,0,0
718,11/5/2021,0.38,0.79,1.19,0.01,1.29,0,0.974342,4697.53,0.10314,2.54,2.87,3.12,4.21,1.45,0.14,0.11,0.07,,81.25,5.51,0,0,0
719,11/8/2021,0.18,0.02,0.07,-0.5,-0.08,0,0.934265,4701.7,0.09746,2.62,2.94,3.03,4.17,1.51,0.16,0.13,,,81.96,5.53,0,0,0
720,11/9/2021,-0.35,-0.15,0.45,0.58,0.28,0,0.919605,4685.25,0.08556,2.63,2.96,3.08,4.17,1.46,0.14,0.16,,,84.12,5.08,0,0,0
721,11/10/2021,-1.07,-0.31,0.94,1.37,-0.07,0,0.904283,4646.71,0.08075,2.7,3.08,3.06,4.27,1.56,0.17,0.12,,,81.23,4.56,0,0,0
722,11/11/2021,0.24,0.63,0.33,0.14,0.1,0,0.888295,4649.27,0.08075,,,3.06,4.27,,,,,,81.47,4.81,0,0,0
723,11/12/2021,0.74,-0.46,-0.91,0.39,-0.3,0,0.871635,4682.85,0.08125,2.73,3.11,3.09,4.32,1.58,0.17,0.13,,,80.87,4.97,0,0,0
724,11/15/2021,-0.02,-0.47,0.71,0.57,0.48,0,0.816777,4682.8,0.07964,2.76,3.17,3.1,4.36,1.63,0.18,0.15,,0.1,80.85,4.77,0,0,0
725,11/16/2021,0.5,-0.17,-0.72,0.18,-0.64,0,0.795782,4700.9,0.08085,2.73,3.17,3.12,4.39,1.63,0.17,,,,80.76,5.11,0,0,0
726,11/17/2021,-0.47,-0.63,-0.25,0.81,0.16,0,0.773287,4688.67,0.07494,2.7,3.14,3.17,4.41,1.6,0.18,0.13,0.09,,78.32,4.82,0,0,0
727,11/18/2021,0.06,-0.75,-0.07,1.26,-0.09,0,0.749288,4704.54,0.08813,2.73,3.11,3.19,4.42,1.59,0.18,0.14,0.1,,78.92,4.95,0,0,0
728,11/19/2021,-0.2,-0.4,-1.29,1.04,-0.6,0,0.723775,4697.96,0.10397,2.65,3.02,3.24,4.44,1.54,0.18,0.14,0.09,,76.11,4.9,0,0,0
729,11/22/2021,-0.61,0.05,2.76,1.25,1.59,0,0.639063,4682.94,0.12752,2.61,2.98,3.18,4.47,1.63,0.2,0.14,0.05,,76.74,4.83,0,0,0
730,11/23/2021,-0.03,-0.2,1.75,0.24,1.15,0,0.609388,4690.7,0.1277,2.62,3,3.3,4.6,1.67,0.21,0.15,0.1,,78.32,4.95,0,0,0
731,11/24/2021,0.3,-0.13,-0.87,-0.53,-0.21,0,0.579144,4701.46,0.13092,2.61,3.03,3.32,4.64,1.64,0.24,0.12,,,78.32,4.93,0,0,0
732,11/26/2021,-2.22,-1.28,-0.92,0.26,-0.61,0,0.516908,4594.62,0.13239,2.55,2.92,3.62,4.8,1.48,0.2,0.15,,,,,0,0,0
733,11/29/2021,1.11,-1.3,-0.79,0.38,-0.33,0,0.418646,4655.27,0.13991,2.54,2.91,3.53,4.71,1.52,0.21,,,,69.88,4.9,0,0,0
734,11/30/2021,-1.95,0.16,-1.13,-0.11,0.42,0,0.383991,4567,0.13615,2.5,2.8,3.67,4.82,1.43,0.24,0.21,0.09,0.11,66.14,4.52,0,0,0
735,12/1/2021,-1.61,-0.48,1.1,2.3,0.75,0,0.348303,4513.04,0.13439,2.44,2.7,3.58,4.73,1.43,0.25,0.15,0.14,0.1,65.44,4.31,0,0,0
736,12/2/2021,1.51,1,1.27,-0.65,0.05,0,0.313684,4577.1,0.14593,2.47,2.73,3.54,4.74,1.44,0.27,0.21,0.13,0.05,66.6,4.08,0,0,0
737,12/3/2021,-1.21,-0.87,1.06,1.79,1.01,0,0.280124,4538.43,0.1452,2.43,2.72,3.56,4.67,1.35,0.26,0.17,0.12,,66.39,3.79,0,0,0
738,12/6/2021,1.19,0.83,0.63,0.09,0.62,0,0.18633,4591.67,0.14664,2.44,2.79,3.41,4.61,1.43,0.28,,,,69.62,3.66,0,0,0
739,12/7/2021,2.22,-0.15,-1.79,-1.47,-0.44,0,0.158184,4686.75,0.14417,2.47,2.84,3.16,4.39,1.48,0.31,0.16,0.13,,71.94,3.6,0,0,0
740,12/8/2021,0.47,0.34,-0.83,-0.97,0.2,0,0.13169,4701.21,0.14613,2.52,2.88,3.21,4.47,1.52,0.29,0.16,0.14,,72.43,3.79,0,0,0
741,12/9/2021,-1.07,-1.07,1.57,1.42,0.98,0,0.106839,4667.45,0.14476,2.47,2.8,3.25,4.5,1.49,0.28,0.16,,,70.87,3.67,0,0,0
742,12/10/2021,0.7,-0.87,0.5,1.38,0.77,0,0.0836233,4712.02,0.14457,2.44,2.76,3.29,4.53,1.48,0.27,0.17,,,71.71,3.65,0,0,0
743,12/13/2021,-1.04,-0.29,-0.98,0.3,-0.31,0,0.0232077,4668.97,0.15025,2.4,2.73,3.33,4.52,1.42,0.27,0.17,,,71.19,4.05,0,0,0
744,12/14/2021,-0.76,-0.35,1.64,0.41,0.17,0,0.0054463,4634.09,0.11797,2.37,2.66,3.35,4.57,1.44,0.26,0.17,,,70.57,3.71,0,0,0
745,12/15/2021,1.62,0.02,-1.91,0.04,-0.36,0,-0.011221,4709.85,0.11266,2.39,2.67,3.33,4.57,1.47,0.29,0.13,,,70.89,3.79,0,0,0
746,12/16/2021,-1.2,-0.85,2.78,0.64,0.65,0,-0.0267995,4668.67,0.10235,2.42,2.7,3.32,4.49,1.44,0.26,0.17,,,72.34,3.67,0,0,0
747,12/17/2021,-0.65,1.48,-2.33,-1.72,-0.38,0,-0.0412939,4620.64,0.14912,2.38,2.65,3.36,4.53,1.41,0.27,0.17,,,70.93,3.71,0,0,0
748,12/20/2021,-1.27,-0.21,-0.41,0.03,0.16,0,-0.0787439,4568.02,0.15199,2.39,2.65,3.41,4.58,1.43,0.27,0.22,,,68.69,3.91,0,0,0
749,12/21/2021,2.06,0.67,0.19,-1.08,-0.19,0,-0.0897982,4649.23,0.1499,2.44,2.69,3.25,4.49,1.48,0.29,0.18,,,71.1,3.96,0,0,0
750,12/22/2021,0.97,0.18,-0.36,0.35,0.08,0,-0.100215,4696.56,0.14867,2.47,2.7,3.21,4.42,1.46,0.28,0.18,,0.1,72.82,3.95,0,0,0
751,12/23/2021,0.71,0.29,-0.48,-0.37,-0.39,0,-0.109998,4725.79,0.14635,2.47,2.72,3.12,4.36,1.5,0.31,,,,73.89,3.56,0,0,0
752,12/27/2021,1.22,-0.13,0.29,0.97,0.48,0,-0.141098,4791.19,0.15573,2.5,2.75,3.02,4.26,1.48,0.33,,,0.08,75.49,3.45,0,0,0
753,12/28/2021,-0.27,-0.41,0.81,0.85,0.2,0,-0.144258,4786.35,0.14502,2.5,2.78,3.01,4.26,1.49,0.39,0.18,,,76.01,3.32,0,0,0
754,12/29/2021,0.06,-0.02,0.17,0.69,0.01,0,-0.145052,4793.06,0.13234,2.53,2.83,3.03,4.3,1.55,0.38,0.18,,,76.58,3.4,0,0,0
755,12/30/2021,-0.15,0.08,-0.4,-0.83,-0.42,0,-0.143478,4778.73,0.11072,2.58,2.86,3.09,4.34,1.52,0.38,0.13,,,76.83,3.82,0,0,0
756,12/31/2021,-0.31,0.17,0.53,0.36,0.4,0,-0.139538,4766.18,0.15253,2.56,2.87,3.1,4.35,1.52,0.39,,,,75.33,3.82,0,0,0
757,1/3/2022,0.73,0.42,0.78,-1.16,0.58,0,-0.117252,4796.56,0.14269,2.6,2.95,3.05,4.42,1.63,0.4,0.14,,0.08,75.99,3.74,0,0,0
758,1/4/2022,-0.29,-0.07,3.62,0.63,1.46,0,-0.107993,4793.54,0.10545,2.57,2.93,3.09,4.46,1.66,0.38,,,0.09,77,3.73,0,0,0
759,1/5/2022,-2.28,-0.94,2.6,1.41,1.23,0,-0.0978821,4700.58,0.10988,2.53,2.87,3.07,4.5,1.71,0.41,0.18,,,77.83,3.78,0,0,0
760,1/6/2022,0,0.38,1.75,-0.56,-0.01,0,-0.0869172,4696.05,0.09537,2.46,2.77,3.15,4.62,1.73,0.45,0.16,,0.06,79.47,3.94,0,0,0
761,1/7/2022,-0.48,-0.96,2.02,-0.13,0.84,0,-0.0750946,4677.03,0.09395,2.48,2.78,3.2,4.69,1.76,0.43,0.18,,,79,3.83,0,0,0
762,1/10/2022,-0.15,-0.29,-0.28,-0.04,-0.39,0,-0.0347285,4670.29,0.09284,2.48,2.77,3.24,4.76,1.78,0.46,0.2,,,78.11,4.16,0,0,0
763,1/11/2022,1.1,-0.19,-0.3,-1.25,0.37,0,-0.020007,4713.07,0.10342,2.54,2.87,3.18,4.67,1.75,0.46,0.21,,,81.17,4.16,0,0,0
764,1/12/2022,0.12,-0.85,0.5,0.76,0.27,0,-0.0046927,4726.35,0.09931,2.48,2.82,3.06,4.54,1.74,0.48,0.17,,,82.51,4.62,0,0,0
765,1/13/2022,-1.57,0.86,2.41,1.17,1.02,0,0.0112194,4659.03,0.10368,2.43,2.77,3.1,4.57,1.7,0.47,0.21,,,81.97,4.78,0,0,0
766,1/14/2022,0.08,0.05,0.54,-0.85,0.47,0,0.0277342,4662.85,0.09775,2.44,2.79,3.09,4.62,1.78,0.51,,,,83.82,4.37,0,0,0
767,1/18/2022,-2.08,-0.91,1.37,0.8,0.96,0,0.096325,4577.11,0.13726,2.46,2.8,3.12,4.74,1.87,0.58,0.23,0.16,,85.42,4.55,0,0,0
768,1/19/2022,-1.01,-0.36,-0.67,0.24,0.09,0,0.112332,4532.76,0.14889,2.4,2.73,3.11,4.69,1.83,0.57,0.22,0.15,0.1,86.84,4.89,0,0,0
769,1/20/2022,-1.14,-0.83,-0.23,-0.3,0.13,0,0.127772,4482.73,0.14789,2.33,2.74,3.1,4.68,1.83,0.6,,0.15,,86.29,4.45,0,0,0
770,1/21/2022,-2.1,0.38,0.49,1.03,0.48,0,0.142652,4397.94,0.1409,2.34,2.7,3.29,4.8,1.75,0.58,0.23,,,85.16,4.11,0,0,0
771,1/24/2022,0.53,1.75,-0.25,-0.07,-0.65,0,0.184863,4410.13,0.14011,2.38,2.74,3.44,4.93,1.75,0.58,0.23,,0.11,84.48,4.2,0,0,0
772,1/25/2022,-1.43,-0.19,2.79,-0.79,1.6,0,0.199333,4356.45,0.15267,2.41,2.78,3.39,4.92,1.78,0.65,0.29,0.15,,86.61,4.24,0,0,0
773,1/26/2022,-0.3,-1.06,0.09,0.43,-0.05,0,0.214159,4349.93,0.15099,2.38,2.75,3.25,4.86,1.85,0.7,0.24,0.15,0.11,88.33,4.43,0,0,0
774,1/27/2022,-0.79,-1.47,0.79,1.05,0.96,0,0.229346,4326.51,0.14717,2.4,2.76,3.46,5.04,1.81,0.75,0.3,,,87.61,4.43,0,0,0
775,1/28/2022,2.45,-0.61,-2.07,0.17,0.23,0,0.244899,4431.85,0.12773,2.44,2.8,3.61,5.19,1.78,0.75,0.3,,0.14,87.67,5.69,0,0,0
776,1/31/2022,2.34,0.72,-2.86,-1.82,-1.59,0,0.293045,4515.55,0.11603,2.44,2.82,3.63,5.22,1.79,0.78,,,,89.16,5.56,0,0,0
777,2/1/2022,0.87,0.12,0.65,-1.07,0.38,0,0.308595,4546.54,0.10766,2.43,2.8,3.51,5.11,1.81,0.78,0.22,0.21,0.09,88.22,5.45,0,0,0
778,2/2/2022,0.48,-1.58,0.72,1.48,0.49,0,0.32194,4589.38,0.10428,2.41,2.79,3.45,5.03,1.78,0.76,0.29,0.21,0.11,88.16,6.7,0,0,0
779,2/3/2022,-2.49,0.44,2.18,0.42,1.32,0,0.333082,4477.44,0.10537,2.38,2.76,3.51,5.14,1.82,0.78,,0.21,,90.17,5.84,0,0,0
780,2/4/2022,0.89,-0.28,-0.6,-1.7,-1.11,0,0.342026,4500.53,0.09874,2.41,2.78,3.56,5.31,1.93,0.89,,0.17,,92.27,5.34,0,0,0
781,2/7/2022,-0.25,0.66,0.23,-0.7,-0.02,0,0.357082,4483.87,0.11803,2.4,2.75,3.6,5.33,1.92,0.88,,0.25,,91.25,4.44,0,0,0
782,2/8/2022,1.02,0.73,-0.28,0.92,-0.44,0,0.360035,4521.54,0.1157,2.42,2.77,3.55,5.31,1.96,0.91,0.36,0.15,,89.32,4.3,0,0,0
783,2/9/2022,1.61,0.03,-1.95,-1.11,-0.24,0,0.362189,4587.18,0.10582,2.42,2.78,3.46,5.22,1.94,0.91,,,0.11,89.57,4.13,0,0,0
784,2/10/2022,-1.69,0.03,1.23,-0.55,0.32,0,0.363545,4504.08,0.10646,2.45,2.81,3.44,5.35,2.03,1.14,,0.28,,89.83,4.03,0,0,0
785,2/11/2022,-1.92,0.91,2.13,-0.18,1.43,0,0.364103,4418.64,0.10623,2.43,2.82,3.66,5.5,1.92,1.07,0.36,,,93.1,4.04,0,0,0
786,2/14/2022,-0.35,0.08,-0.59,0.68,-0.19,0,0.360055,4401.67,0.11479,2.48,2.91,3.74,5.62,1.98,1.13,,,,95.52,4.05,0,0,0
787,2/15/2022,1.87,1.04,-1.42,-0.69,-0.83,0,0.35555,4471.07,0.12243,2.48,2.89,3.67,5.58,2.05,1.11,,,0.1,92.07,4.31,0,0,0
788,2/16/2022,-0.02,0.04,0.31,0.6,0.4,0,0.34931,4475.01,0.11992,2.46,2.87,3.68,5.57,2.03,1.09,0.36,,0.16,93.83,4.39,0,0,0
789,2/17/2022,-2.28,-0.05,1.1,0.88,1.45,0,0.341333,4380.26,0.11343,2.43,2.87,3.74,5.56,1.97,1.05,0.42,,,91.78,4.57,0,0,0
790,2/18/2022,-0.87,0.1,0.93,1.05,0.43,0,0.331616,4348.87,0.13424,2.41,2.86,3.78,5.58,1.92,1.03,0.39,,0.16,91.26,4.61,0,0,0
791,2/22/2022,-1.18,-0.36,0.11,-0.05,0.14,0,0.274266,4304.76,0.14552,2.45,2.89,3.75,5.58,1.94,1.17,0.4,,0.17,92.11,4.48,0,0,0
792,2/23/2022,-1.96,0.06,1.26,0.02,1.04,0,0.254779,4225.5,0.10765,2.53,3.01,3.72,5.57,1.99,1.16,0.42,,0.17,92.14,4.59,0,0,0
793,2/24/2022,1.89,0.72,-3.86,-1.79,-1.73,0,0.233187,4288.7,0.11828,2.55,3.05,3.93,5.72,1.96,1.08,0.44,,,92.77,4.78,0,0,0
794,2/25/2022,2.23,-0.13,1.22,0.37,-0.21,0,0.209484,4384.65,0.12146,2.54,3.02,3.62,5.48,1.97,1.13,0.42,,,91.68,4.63,0,0,0
795,2/28/2022,0.05,0.4,-0.5,-0.8,0.29,0,0.126856,4373.94,0.12046,2.62,3.11,3.77,5.5,1.83,1.01,0.49,,0.24,96.13,4.46,0,0,0
796,3/1/2022,-1.57,-0.28,-0.81,-0.4,0.55,0,0.0970875,4306.26,0.14107,2.62,3.14,3.89,5.46,1.72,0.91,0.54,0.4,0.28,103.66,4.36,0,0,0
797,3/2/2022,1.81,0.6,1.34,0.52,0.4,0,0.0691322,4386.54,0.12151,2.71,3.23,3.71,5.47,1.86,1.06,0.53,,0.31,110.74,4.65,0,0,0
798,3/3/2022,-0.88,-0.22,1.52,1.24,1.23,0,0.0429817,4363.49,0.12261,2.69,3.17,3.71,5.46,1.86,1.08,0.62,0.63,0.38,107.69,4.63,0,0,0
799,3/4/2022,-1.1,-0.51,0.68,0.39,1.21,0,0.0186276,4328.87,0.11199,2.67,3.19,3.9,5.55,1.74,1.05,1.12,0.66,0.21,115.77,4.74,0,0,0
800,3/7/2022,-3.12,0.73,0.89,-0.68,1.33,0,-0.0449541,4201.09,0.11541,2.77,3.29,4.01,5.71,1.78,1.07,0.72,0.83,0.32,119.26,4.93,0,0,0
801,3/8/2022,-0.52,0.98,0.32,-1.14,-0.25,0,-0.0646432,4170.7,0.11434,2.9,3.43,4.03,5.82,1.86,1.12,0.53,0.63,0.24,123.64,4.61,0,0,0
802,3/9/2022,2.8,-0.01,-2.09,-0.42,-1.54,0,-0.0837946,4277.88,0.10522,2.84,3.33,3.94,5.81,1.94,1.15,0.49,,0.19,108.81,4.55,0,0,0
803,3/10/2022,-0.47,0.3,1.16,-0.33,0.35,0,-0.102414,4259.52,0.0919,2.86,3.42,4,5.93,1.98,1.19,0.55,,0.23,105.93,4.65,0,0,0
804,3/11/2022,-1.49,-0.13,1.79,0.98,0.59,0,-0.120508,4204.31,0.09048,2.94,3.52,4.05,5.99,2,1.22,0.5,,0.2,109.31,4.79,0,0,0
805,3/14/2022,-1.06,-0.85,1.77,2.19,0.05,0,-0.171266,4173.11,0.10095,2.93,3.5,4.16,6.23,2.14,1.28,0.71,,0.36,103.22,4.59,0,0,0
806,3/15/2022,2.15,-0.49,-2.39,0.75,-0.99,0,-0.186464,4262.45,0.10453,2.84,3.42,4.21,6.28,2.15,1.28,0.91,,0.44,96.42,4.46,0,0,0
807,3/16/2022,2.61,0.45,-1.83,-1.17,-1.52,0,-0.20074,4357.86,0.11053,2.8,3.34,3.96,6.1,2.19,1.35,0.9,,,94.85,4.68,0,0,0
808,3/17/2022,1.43,0.16,-1.09,-1.6,-0.14,0,-0.214098,4411.67,0.36956,2.91,3.51,3.81,5.94,2.2,1.3,1.01,,0.59,102.97,4.8,0,0,0
809,3/18/2022,1.33,-0.19,-1.85,-0.55,-0.79,0,-0.226542,4463.12,0.3751,2.86,3.48,3.81,5.9,2.14,1.29,0.8,,0.46,104.69,4.87,0,0,0
810,3/21/2022,-0.18,-0.94,1.59,-0.17,1.56,0,-0.258348,4461.18,0.38207,2.9,3.52,3.67,5.95,2.32,1.4,0.79,,0.49,112.14,4.77,0,0,0
811,3/22/2022,1.31,-0.22,-1.16,-0.82,-1.01,0,-0.267015,4511.61,0.36819,2.91,3.52,3.7,6.03,2.38,1.59,0.88,,0.47,111.03,5,0,0,0
812,3/23/2022,-1.26,-0.61,0.37,-0.49,1.53,0,-0.274705,4456.24,0.35426,2.94,3.57,3.72,6,2.32,1.52,0.71,,0.38,114.89,5.26,0,0,0
813,3/24/2022,1.42,-0.32,-0.79,-0.47,-0.2,0,-0.281422,4520.16,0.34892,2.92,3.57,3.67,5.98,2.34,1.55,,,0.35,114.2,5.19,0,0,0
814,3/25/2022,0.27,-0.3,2.18,0.23,1.32,0,-0.287166,4543.06,0.3511,2.95,3.59,3.51,6,2.48,1.67,0.75,,0.41,116.2,5.51,0,0,0
815,3/28/2022,0.73,-0.87,-1.7,0.5,-1.17,0,-0.298591,4575.52,0.37566,2.95,3.56,3.54,6.02,2.46,1.69,,,,107.55,5.52,0,0,0
816,3/29/2022,1.45,1.2,-1.92,-0.34,-0.97,0,-0.300471,4631.6,0.37289,2.86,3.4,3.38,5.79,2.41,1.67,0.84,,0.49,104.25,5.32,0,0,0
817,3/30/2022,-0.83,-1.11,0.4,0.4,0.91,0,-0.301389,4602.45,0.36045,2.86,3.41,3.33,5.7,2.35,1.64,,,,107.81,5.32,0,0,0
818,3/31/2022,-1.55,0.63,-0.44,-0.22,0.39,0,-0.301344,4530.41,0.39079,2.84,3.34,3.43,5.79,2.32,1.63,,,,100.53,5.46,0,0,0
819,4/1/2022,0.39,0.57,-0.59,-0.91,0.07,0.001,-0.300338,4545.86,0.37363,2.8,3.28,3.4,5.86,2.39,1.72,0.61,,0.41,99.32,5.43,0,0,0
820,4/4/2022,0.94,-0.55,-1.88,-0.78,-0.66,0.001,-0.29819,4582.64,0.36036,2.8,3.28,3.33,5.8,2.42,1.72,0.86,,0.5,103.29,5.72,0,0,0
821,4/5/2022,-1.54,-0.73,0.84,0.72,0.18,0.001,-0.297279,4525.12,0.35822,2.84,3.31,3.27,5.88,2.54,1.77,,,0.52,101.98,5.95,0,0,0
822,4/6/2022,-1.24,-0.3,1.09,0.24,0.85,0.001,-0.296209,4481.15,0.37427,2.83,3.28,3.48,6.1,2.61,1.79,0.87,,0.47,96.39,6.29,0,0,0
823,4/7/2022,0.33,-0.61,-0.13,0.37,0.34,0.001,-0.29498,4500.21,0.35657,2.82,3.26,3.54,6.16,2.66,1.78,0.85,,0.49,96.05,6.05,0,0,0
824,4/8/2022,-0.39,-0.53,2.24,0.37,1.03,0.001,-0.293592,4488.28,0.35765,2.87,3.33,3.57,6.26,2.72,1.81,0.81,,0.45,98.35,6.38,0,0,0
825,4/11/2022,-1.53,0.62,1.06,0.45,0.06,0.001,-0.289044,4412.53,0.37431,2.91,3.37,3.73,6.45,2.79,1.85,0.75,,0.46,94.22,6.35,0,0,0
826,4/12/2022,-0.29,0.57,0.46,-0.25,1.04,0.001,-0.28817,4397.45,0.38504,2.86,3.31,3.75,6.37,2.72,1.77,,0.78,0.39,100.52,6.59,0,0,0
827,4/13/2022,1.4,0.62,-0.71,-1.01,0.02,0.001,-0.287713,4446.59,0.36818,2.8,3.25,3.77,6.35,2.7,1.78,0.86,0.78,0.46,104.26,6.68,0,0,0
828,4/14/2022,-1.28,0.32,1.41,0.18,0.94,0.001,-0.287673,4392.59,0.37095,2.89,3.33,3.68,6.36,2.83,1.84,0.81,,0.47,106.84,6.94,0,0,0
829,4/18/2022,-0.21,-0.58,1.8,0.76,0.61,0.001,-0.291915,4391.69,0.39373,2.92,3.36,3.64,6.38,2.85,1.84,,,,108.24,7.48,0,0,0
830,4/19/2022,1.77,0.4,-0.95,0.53,-1.26,0.001,-0.294431,4462.21,0.40672,2.93,3.36,3.58,6.4,2.93,1.94,0.84,0.86,0.49,102.54,7.44,0,0,0
831,4/20/2022,-0.28,0.48,1.26,0.78,1.12,0.001,-0.297601,4459.45,0.41305,2.92,3.36,3.56,6.34,2.85,1.93,1.09,,,102.56,7.12,0,0,0
832,4/21/2022,-1.75,-0.56,0.41,1.77,0.4,0.001,-0.301426,4393.66,0.40802,3.02,3.37,3.5,6.38,2.9,2.01,1.13,,0.58,103.89,6.88,0,0,0
833,4/22/2022,-2.74,0.25,-0.16,-0.14,-0.23,0.001,-0.305907,4271.78,0.42409,2.98,3.37,3.65,6.52,2.9,2.06,1.11,0.89,0.6,102.86,6.59,0,0,0
834,4/25/2022,0.71,0.12,-1.83,0.11,-1.06,0.001,-0.322367,4296.12,0.41969,2.91,3.27,3.8,6.59,2.81,2.03,0.91,0.89,,99.6,6.42,0,0,0
835,4/26/2022,-3,-0.36,1.79,0.24,1.22,0.001,-0.327617,4175.2,0.41151,2.85,3.25,3.83,6.56,2.77,1.99,0.91,0.89,,102.62,6.89,0,0,0
836,4/27/2022,0.12,-0.56,0.34,0.14,0.8,0.001,-0.332596,4183.96,0.4227,2.88,3.28,3.89,6.61,2.82,1.97,1,0.91,0.52,101.96,6.91,0,0,0
837,4/28/2022,2.44,-0.51,-0.45,0.46,0.09,0.001,-0.337306,4287.5,0.4324,2.97,3.39,3.83,6.64,2.85,2.04,0.85,,,105.47,6.97,0,0,0
838,4/29/2022,-3.53,0.86,0.59,-0.22,0.66,0.001,-0.341747,4131.93,0.42411,2.88,3.3,3.93,6.77,2.89,2.1,1.28,0.99,0.76,104.59,6.84,0,0,0
839,5/2/2022,0.8,0.38,-1.15,-0.62,-1.34,0.001,-0.354058,4155.38,0.44042,2.81,3.21,4.05,7.01,2.99,2.1,1.2,1.2,0.8,105.18,7.3,0,0,0
840,5/3/2022,0.41,0.16,1.62,-0.02,1.15,0.001,-0.358607,4175.48,0.43444,2.83,3.21,3.97,6.93,2.97,2.16,1.21,1.05,0.83,102.53,7.84,0,0,0
841,5/4/2022,3,-0.47,0.24,0,0.08,0.001,-0.363479,4300.17,0.43902,2.86,3.24,4.1,6.96,2.93,2.07,1.05,1.06,0.78,107.84,8.3,0,0,0
842,5/5/2022,-3.8,-0.24,2.37,0.59,1.14,0.001,-0.368675,4146.87,0.92537,2.87,3.23,4.03,7.02,3.05,2.08,1.26,,0.93,108.17,8.42,0,0,0
843,5/6/2022,-0.85,-1.01,1.77,0.99,1.36,0.001,-0.374197,4123.34,0.92548,2.86,3.22,4.18,7.19,3.12,2.08,1.27,,0.89,109.72,8.35,0,0,0
844,5/9/2022,-3.54,-0.06,1.37,4.21,-0.3,0.001,-0.391841,3991.24,0.92817,2.75,3.06,4.47,7.42,3.05,1.99,,0.8,0.84,103.08,8.06,0,0,0
845,5/10/2022,0.2,-0.49,-1.22,-0.67,0.31,0.001,-0.396899,4001.05,0.92406,2.65,2.92,4.52,7.4,2.99,2.01,1.37,,0.98,99.74,6.78,0,0,0
846,5/11/2022,-1.95,-0.59,2.59,0.7,0.95,0.001,-0.401398,3935.18,0.91862,2.7,3,4.55,7.41,2.91,1.99,,,0.84,105.5,7.53,0,0,0
